0,0.6076633334159851,0.0719781145453453,0.4555183947086334,0.4555183947086334,0.6667764782905579
1,0.5866546034812927,0.07398641109466553,0.38750892877578735,0.38750892877578735,0.5657854080200195
2,0.5987248420715332,0.07176173478364944,0.3784783184528351,0.3784783184528351,0.5692750811576843
3,0.6104936003684998,0.06194888427853584,0.38288751244544983,0.38288751244544983,0.6050583124160767
4,0.5990820527076721,0.062146395444869995,0.42292699217796326,0.42292699217796326,0.673282265663147
5,0.5994808077812195,0.060185495764017105,0.4415096640586853,0.4415096640586853,0.7138766646385193
6,0.6010814905166626,0.055108025670051575,0.41318845748901367,0.41318845748901367,0.6884720325469971
7,0.5899337530136108,0.05588521435856819,0.4359317421913147,0.4359317421913147,0.7127184867858887
8,0.601466178894043,0.04977213591337204,0.39866340160369873,0.39866340160369873,0.6660881042480469
9,0.5974313020706177,0.05187992751598358,0.3710898756980896,0.3710898756980896,0.6356214284896851
10,0.607057511806488,0.044077079743146896,0.38029366731643677,0.38029366731643677,0.6439014673233032
11,0.5841220617294312,0.04909319803118706,0.3441714346408844,0.3441714346408844,0.6288933753967285
12,0.5964922904968262,0.04180668666958809,0.3416062593460083,0.3416062593460083,0.6299976110458374
13,0.5804752111434937,0.04668935388326645,0.37036681175231934,0.37036681175231934,0.6716859936714172
14,0.5817149877548218,0.040755778551101685,0.3583264648914337,0.3583264648914337,0.6769152879714966
15,0.5831124782562256,0.039745789021253586,0.2958166003227234,0.2958166003227234,0.6605871915817261
16,0.5787566304206848,0.040152959525585175,0.32378917932510376,0.32378917932510376,0.7062302231788635
17,0.5662586688995361,0.04374066740274429,0.32384762167930603,0.32384762167930603,0.7201613783836365
18,0.5828279852867126,0.03564979135990143,0.24819625914096832,0.24819625914096832,0.6697568297386169
19,0.5661777853965759,0.04010429605841637,0.2890282869338989,0.2890282869338989,0.7246291041374207
20,0.5711138248443604,0.03801640868186951,0.30760616064071655,0.30760616064071655,0.7837330102920532
21,0.5612607002258301,0.037910573184490204,0.28920912742614746,0.28920912742614746,0.7806023955345154
22,0.5639898777008057,0.03704747185111046,0.29851770401000977,0.29851770401000977,0.8067197799682617
23,0.55430668592453,0.038912057876586914,0.28149789571762085,0.28149789571762085,0.8290570974349976
24,0.5592501759529114,0.03709555044770241,0.2804862856864929,0.2804862856864929,0.8312227129936218
25,0.5595523118972778,0.036484841257333755,0.2560660243034363,0.2560660243034363,0.8233782052993774
26,0.5572268962860107,0.03639502450823784,0.2525661885738373,0.2525661885738373,0.8302663564682007
27,0.5540611743927002,0.03515763208270073,0.2678751051425934,0.2678751051425934,0.8436267375946045
28,0.5445389151573181,0.039534393697977066,0.2421044111251831,0.2421044111251831,0.8463252782821655
29,0.5594262480735779,0.03664848208427429,0.26222819089889526,0.26222819089889526,0.8525077700614929
30,0.5416302680969238,0.036463987082242966,0.26032280921936035,0.26032280921936035,0.8474934101104736
31,0.5489519834518433,0.03557905927300453,0.21904829144477844,0.21904829144477844,0.8141680955886841
32,0.5380222201347351,0.03925689309835434,0.2570766508579254,0.2570766508579254,0.8999239206314087
33,0.5462530255317688,0.03692149370908737,0.23527640104293823,0.23527640104293823,0.8544896245002747
34,0.5416256189346313,0.0370015949010849,0.20213225483894348,0.20213225483894348,0.8195250034332275
35,0.5418379306793213,0.036616288125514984,0.23023778200149536,0.23023778200149536,0.88043212890625
36,0.5509045124053955,0.0341753251850605,0.23008504509925842,0.23008504509925842,0.8573722839355469
37,0.5372124910354614,0.03882153704762459,0.18737880885601044,0.18737880885601044,0.8127721548080444
38,0.523165762424469,0.04341284558176994,0.18364837765693665,0.18364837765693665,0.842339038848877
39,0.5363736152648926,0.04109017923474312,0.26137059926986694,0.26137059926986694,0.867625892162323
40,0.5460442304611206,0.035814762115478516,0.20957601070404053,0.20957601070404053,0.88481605052948
41,0.5337957143783569,0.03940108045935631,0.2594869136810303,0.2594869136810303,0.9004867672920227
42,0.5358657836914062,0.04006648808717728,0.2575780749320984,0.2575780749320984,0.904370903968811
43,0.5434837937355042,0.03586112707853317,0.21908056735992432,0.21908056735992432,0.8768625259399414
44,0.5326693654060364,0.03939572349190712,0.21682363748550415,0.21682363748550415,0.8634206652641296
45,0.5242223739624023,0.03774583712220192,0.22776536643505096,0.22776536643505096,0.8559136986732483
46,0.5359196066856384,0.03519562631845474,0.2151060700416565,0.2151060700416565,0.8876564502716064
47,0.5278110504150391,0.03519763424992561,0.21915969252586365,0.21915969252586365,0.9184799194335938
48,0.5333651304244995,0.032526034861803055,0.22903694212436676,0.22903694212436676,0.8959295749664307
