0,0.7009104490280151
1,0.7005338072776794
2,0.6940839886665344
3,0.6906193494796753
4,0.6751030683517456
5,0.6763526201248169
6,0.667591392993927
7,0.6689567565917969
8,0.6706262826919556
9,0.6529425978660583
10,0.6528683304786682
11,0.6689431071281433
12,0.6624101996421814
13,0.6237409114837646
14,0.649378776550293
15,0.6560011506080627
16,0.6531955599784851
17,0.6556013822555542
18,0.645921528339386
19,0.6563126444816589
20,0.6395928859710693
21,0.6471061706542969
22,0.64267897605896
23,0.640225887298584
24,0.6402619481086731
25,0.6457682847976685
26,0.6485241651535034
27,0.6510770916938782
28,0.6382582783699036
29,0.6341103315353394
30,0.6370731592178345
31,0.6351590156555176
32,0.6424264907836914
33,0.6316530704498291
34,0.6331786513328552
35,0.6309922337532043
36,0.6352957487106323
37,0.6333918571472168
38,0.6360090970993042
39,0.6307154893875122
40,0.631700873374939
41,0.6274527907371521
42,0.6332069039344788
43,0.6331925988197327
44,0.6158947944641113
45,0.6288514733314514
46,0.6198739409446716
47,0.6243368983268738
48,0.6189000010490417
49,0.6262158155441284
50,0.6065248250961304
51,0.6246504187583923
52,0.6206804513931274
53,0.6134340763092041
54,0.6099439263343811
55,0.6099994778633118
56,0.6123451590538025
57,0.609573245048523
58,0.6093586087226868
59,0.6217953562736511
60,0.6049582362174988
61,0.6087244153022766
62,0.6115668416023254
63,0.6133730411529541
64,0.6161884069442749
65,0.6109989285469055
66,0.592155396938324
67,0.6059300303459167
68,0.6126342415809631
69,0.6054143905639648
70,0.6076845526695251
71,0.592047929763794
72,0.6076382398605347
73,0.6035264134407043
74,0.5911738872528076
75,0.5837721228599548
76,0.606443464756012
77,0.5970078706741333
78,0.6032317876815796
79,0.6075661182403564
80,0.5995891094207764
81,0.5910220146179199
82,0.570659875869751
83,0.5815457701683044
84,0.5749885439872742
85,0.5962172150611877
86,0.5856848359107971
87,0.5947325229644775
88,0.5767022967338562
89,0.5947553515434265
90,0.5795695185661316
91,0.5924175381660461
92,0.5869990587234497
93,0.5763098001480103
94,0.5808717608451843
95,0.5597288012504578
96,0.5787726640701294
97,0.5693515539169312
98,0.5799598693847656
99,0.574955940246582
100,0.5806591510772705
101,0.5769737958908081
102,0.5639650821685791
103,0.5848963260650635
104,0.5623085498809814
105,0.5647006034851074
106,0.5798137784004211
107,0.5642090439796448
108,0.5644205808639526
109,0.5621822476387024
110,0.5796087384223938
111,0.558284342288971
112,0.5762101411819458
113,0.5709949731826782
114,0.5739384293556213
115,0.5655918717384338
116,0.5560850501060486
117,0.5723842978477478
118,0.5723565220832825
119,0.5633885264396667
120,0.5750275254249573
121,0.5609700083732605
122,0.5591570138931274
123,0.568592369556427
124,0.5545234084129333
125,0.5664265155792236
126,0.5765248537063599
127,0.5561118721961975
128,0.5632559657096863
129,0.5676186084747314
130,0.5618119239807129
131,0.5707010626792908
132,0.5607208013534546
133,0.566472589969635
134,0.5471970438957214
135,0.5503058433532715
136,0.5534085035324097
137,0.571365237236023
138,0.5540613532066345
139,0.542357325553894
140,0.5529351234436035
141,0.5322332978248596
142,0.5578196048736572
143,0.5502645969390869
144,0.549627959728241
145,0.5570695996284485
146,0.5540955066680908
147,0.5542158484458923
148,0.5467708110809326
149,0.5346519351005554
150,0.5579813718795776
151,0.5459885001182556
152,0.5526310205459595
153,0.5471000075340271
154,0.5543351173400879
155,0.5446790456771851
156,0.5655590295791626
157,0.5548139810562134
158,0.5482180714607239
159,0.5578965544700623
160,0.5532996654510498
161,0.5517675876617432
162,0.5423934459686279
163,0.5582272410392761
164,0.5536851286888123
165,0.5531624555587769
166,0.5490058064460754
167,0.5380822420120239
168,0.5653237700462341
169,0.5475820899009705
170,0.5513438582420349
171,0.5605968832969666
172,0.5423073768615723
173,0.5444788932800293
174,0.5540079474449158
175,0.5198519229888916
176,0.5569019317626953
177,0.5492579340934753
178,0.5436750650405884
179,0.5513892769813538
180,0.5387223362922668
181,0.5446093678474426
182,0.5441418886184692
183,0.5469810962677002
184,0.5436355471611023
185,0.539379358291626
186,0.54609215259552
187,0.548354983329773
188,0.556962788105011
189,0.5308669805526733
190,0.5386151075363159
191,0.5369517207145691
192,0.5344889760017395
193,0.5563420653343201
194,0.545663595199585
195,0.5344602465629578
196,0.5461639761924744
197,0.5403348803520203
198,0.5503828525543213
199,0.5336135625839233
200,0.5490853786468506
201,0.5356454253196716
202,0.532625675201416
203,0.5388151407241821
204,0.5218772888183594
205,0.5384933352470398
206,0.5492499470710754
207,0.5426072478294373
208,0.5422936677932739
209,0.5419279336929321
210,0.5376736521720886
211,0.5440105199813843
212,0.5267266631126404
213,0.5400753021240234
214,0.5388479232788086
215,0.5257039666175842
216,0.5384532809257507
217,0.5363126397132874
218,0.5365480780601501
219,0.5341633558273315
220,0.524198591709137
221,0.544414758682251
222,0.5351468920707703
223,0.5482780337333679
224,0.5144616365432739
225,0.536174476146698
226,0.5391657948493958
227,0.5265912413597107
228,0.5326110124588013
229,0.5205123424530029
230,0.5401373505592346
231,0.5264135599136353
232,0.5282295346260071
233,0.5316919684410095
234,0.5406678318977356
235,0.5118484497070312
236,0.5421733260154724
237,0.5238445401191711
238,0.5359144806861877
239,0.5349452495574951
240,0.539508581161499
241,0.5328280925750732
242,0.5271461009979248
243,0.5371835231781006
244,0.523577094078064
245,0.5244670510292053
246,0.5314804315567017
247,0.5378900766372681
248,0.538604736328125
249,0.515971839427948
250,0.533503532409668
251,0.5252912640571594
252,0.5306383967399597
253,0.5257207155227661
254,0.5308451056480408
255,0.5303244590759277
256,0.5218645930290222
257,0.5210281610488892
258,0.5263850688934326
259,0.5215544700622559
260,0.5250223875045776
261,0.5079565048217773
262,0.5260363817214966
263,0.529772162437439
264,0.5279800295829773
265,0.5103991627693176
266,0.536453127861023
267,0.5075743198394775
268,0.5193719267845154
269,0.5107976198196411
270,0.5341300964355469
271,0.5196493268013
272,0.49436745047569275
273,0.5338457822799683
274,0.5202754735946655
275,0.5307724475860596
276,0.508488118648529
277,0.5202521681785583
278,0.5164977312088013
279,0.5324316620826721
280,0.5280992388725281
281,0.5323671698570251
282,0.5221575498580933
283,0.5192525386810303
284,0.5164768099784851
285,0.5175600051879883
286,0.5152974724769592
287,0.5216237902641296
288,0.49943432211875916
289,0.5209814310073853
290,0.5250818729400635
291,0.5049418210983276
292,0.5069087147712708
293,0.5199167132377625
294,0.5120531320571899
295,0.49324992299079895
296,0.5084961652755737
297,0.5091832876205444
298,0.4910427927970886
299,0.5093479156494141
300,0.5108409523963928
301,0.5215396285057068
302,0.5141457319259644
303,0.5213111639022827
304,0.5048157572746277
305,0.5051258206367493
306,0.5035919547080994
307,0.49868568778038025
308,0.4984404444694519
309,0.51096510887146
310,0.5118422508239746
311,0.5135188698768616
312,0.5018371939659119
313,0.5052809119224548
314,0.49943065643310547
315,0.5018169283866882
316,0.4882015287876129
317,0.5078990459442139
318,0.504449725151062
319,0.5012983679771423
320,0.5079984664916992
321,0.5075817704200745
322,0.4893762767314911
323,0.5112301707267761
324,0.49240922927856445
325,0.5021214485168457
326,0.49615371227264404
327,0.45290759205818176
328,0.4837510883808136
329,0.504315972328186
330,0.49753546714782715
331,0.49887052178382874
332,0.4989973306655884
333,0.4881493151187897
334,0.480034738779068
335,0.4812755584716797
336,0.49063271284103394
337,0.4911315143108368
338,0.47833484411239624
339,0.47479936480522156
340,0.5007174611091614
341,0.4869877099990845
342,0.494471937417984
343,0.4851546287536621
344,0.49789372086524963
345,0.48200953006744385
346,0.48822060227394104
347,0.4831112325191498
348,0.48668721318244934
349,0.48534053564071655
350,0.4835701584815979
351,0.4837716817855835
352,0.4722375273704529
353,0.4797806441783905
354,0.4720063805580139
355,0.48360398411750793
356,0.47368869185447693
357,0.48070958256721497
358,0.48551079630851746
359,0.48155781626701355
360,0.47316446900367737
361,0.47176268696784973
362,0.46641436219215393
363,0.46668902039527893
364,0.4762701988220215
